entryValidBit, t0, hostName, IP Addr, First Line, t1, t2, t3, (t2 - t1), (t3 - t2)
true, Sat Mar 24 23:09:35 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332644975476, 1332644975499, 1332644975633, 23, 134
true, Sat Mar 24 23:09:35 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332644975633, 1332644975723, 1332644975885, 90, 162
true, Sat Mar 24 23:09:35 EDT 2012, www.youtube.com, 74.125.229.162, HTTP/1.0 200 OK, 1332644976043, 1332644976068, 1332644976163, 25, 95
true, Sat Mar 24 23:09:35 EDT 2012, www.facebook.com, 69.171.224.12, HTTP/1.1 400 Bad Request, 1332644976195, 1332644976197, 1332644976572, 2, 375
true, Sat Mar 24 23:09:35 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332644976572, 1332644976701, 1332644976928, 129, 227
true, Sat Mar 24 23:09:35 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332644976929, 1332644977041, 1332644978795, 112, 1754
true, Sat Mar 24 23:09:35 EDT 2012, www.bbc.co.uk, 212.58.244.66, HTTP/1.1 404 Not Found, 1332644979054, 1332644979263, 1332644979490, 209, 227
true, Sat Mar 24 23:09:35 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332644990656, 1332644991337, 1332644991616, 681, 279
true, Sat Mar 24 23:09:35 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332644991616, 1332644991972, 1332644992374, 356, 402
true, Sat Mar 24 23:09:35 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332644992374, 1332644992563, 1332644992766, 189, 203
true, Sat Mar 24 23:09:35 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332644992948, 1332644993367, 1332644993839, 419, 472
true, Sat Mar 24 23:09:35 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332644993839, 1332644994104, 1332644994601, 265, 497
true, Sat Mar 24 23:09:35 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332644994602, 1332644995523, 1332644995939, 921, 416
true, Sat Mar 24 23:09:35 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332644995939, 1332644996193, 1332644996463, 254, 270
true, Sat Mar 24 23:09:35 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332644996463, 1332644996633, 1332644996803, 170, 170
true, Sat Mar 24 23:09:35 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332644996804, 1332644996850, 1332644996939, 46, 89
true, Sat Mar 24 23:09:35 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332644996939, 1332644996987, 1332644997073, 48, 86
true, Sat Mar 24 23:09:35 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332644997156, 1332644997345, 1332644997928, 189, 583
true, Sat Mar 24 23:09:35 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332645001218, 1332645001386, 1332645001705, 168, 319
true, Sat Mar 24 23:09:35 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332645002184, 1332645002361, 1332645002756, 177, 395
true, Sat Mar 24 23:09:35 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332645002756, 1332645002988, 1332645003446, 232, 458
true, Sat Mar 24 23:09:35 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332645003446, 1332645004288, 1332645004937, 842, 649
true, Sat Mar 24 23:09:35 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332645004937, 1332645006491, 1332645007082, 1554, 591
true, Sat Mar 24 23:09:35 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332645007082, 1332645022092, 1332645022682, 15010, 590
true, Sun Mar 25 00:58:08 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332651488802, 1332651488809, 1332651488861, 7, 52
true, Sun Mar 25 00:58:08 EDT 2012, www.google.com, 74.125.45.104, HTTP/1.0 200 OK, 1332651488876, 1332651488879, 1332651488929, 3, 50
true, Sun Mar 25 00:58:08 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332651488950, 1332651488953, 1332651489067, 3, 114
true, Sun Mar 25 00:58:08 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332651489068, 1332651489098, 1332651489190, 30, 92
true, Sun Mar 25 00:58:08 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332651489190, 1332651489275, 1332651489435, 85, 160
true, Sun Mar 25 00:58:08 EDT 2012, www.youtube.com, 74.125.45.136, HTTP/1.0 200 OK, 1332651489594, 1332651489616, 1332651489666, 22, 50
true, Sun Mar 25 00:58:08 EDT 2012, www.facebook.com, 69.171.228.12, HTTP/1.1 400 Bad Request, 1332651489686, 1332651489689, 1332651489874, 3, 185
true, Sun Mar 25 00:58:08 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332651489874, 1332651489994, 1332651490220, 120, 226
true, Sun Mar 25 00:58:08 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332651490220, 1332651490334, 1332651491008, 114, 674
true, Sun Mar 25 00:58:08 EDT 2012, www.bbc.co.uk, 212.58.246.95, HTTP/1.1 404 Not Found, 1332651491265, 1332651491369, 1332651491595, 104, 226
true, Sun Mar 25 00:58:08 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332651503429, 1332651503878, 1332651504157, 449, 279
true, Sun Mar 25 00:58:08 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332651504158, 1332651504665, 1332651505038, 507, 373
true, Sun Mar 25 00:58:08 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332651505038, 1332651505184, 1332651505390, 146, 206
false, Sun Mar 25 00:58:08 EDT 2012, sydney.edu.au, 132.248.10.44, UnknownHostException, 1332651505566, 1332651505184, 1332651505390, -382, 206
true, Sun Mar 25 00:58:08 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332651533589, 1332651533858, 1332651534355, 269, 497
true, Sun Mar 25 00:58:08 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332651534356, 1332651534793, 1332651535207, 437, 414
true, Sun Mar 25 00:58:08 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332651535208, 1332651535427, 1332651536951, 219, 1524
true, Sun Mar 25 00:58:08 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332651536951, 1332651537010, 1332651537179, 59, 169
true, Sun Mar 25 00:58:08 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332651537179, 1332651537227, 1332651537315, 48, 88
true, Sun Mar 25 00:58:08 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332651537315, 1332651537318, 1332651537403, 3, 85
true, Sun Mar 25 00:58:08 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332651537485, 1332651537674, 1332651538086, 189, 412
true, Sun Mar 25 00:58:58 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332651538944, 1332651538951, 1332651539043, 7, 92
true, Sun Mar 25 00:58:08 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332651538291, 1332651538293, 1332651538613, 2, 320
true, Sun Mar 25 00:58:58 EDT 2012, www.google.com, 74.125.45.105, HTTP/1.0 200 OK, 1332651539068, 1332651539069, 1332651539122, 1, 53
true, Sun Mar 25 00:58:58 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332651539143, 1332651539145, 1332651539260, 2, 115
true, Sun Mar 25 00:58:58 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332651539262, 1332651539263, 1332651539354, 1, 91
true, Sun Mar 25 00:58:08 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332651539092, 1332651539094, 1332651539491, 2, 397
true, Sun Mar 25 00:58:58 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332651539354, 1332651539356, 1332651539517, 2, 161
true, Sun Mar 25 00:58:58 EDT 2012, www.youtube.com, 74.125.45.93, HTTP/1.0 200 OK, 1332651539676, 1332651539677, 1332651539726, 1, 49
true, Sun Mar 25 00:58:58 EDT 2012, www.facebook.com, 69.171.228.12, HTTP/1.1 400 Bad Request, 1332651539746, 1332651539748, 1332651539942, 2, 194
true, Sun Mar 25 00:58:58 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332651539943, 1332651539945, 1332651540173, 2, 228
true, Sun Mar 25 00:58:08 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332651539491, 1332651539942, 1332651540402, 451, 460
true, Sun Mar 25 00:58:08 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332651540402, 1332651541096, 1332651541742, 694, 646
true, Sun Mar 25 00:58:58 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332651540173, 1332651540308, 1332651541563, 135, 1255
true, Sun Mar 25 00:58:08 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332651541743, 1332651542462, 1332651546173, 719, 3711
true, Sun Mar 25 00:58:08 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332651546173, 1332651561185, 1332651561909, 15012, 724
true, Sun Mar 25 01:15:26 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332652526229, 1332652526235, 1332652526247, 6, 12
true, Sun Mar 25 01:15:26 EDT 2012, www.google.com, 74.125.45.105, HTTP/1.0 200 OK, 1332652526262, 1332652526263, 1332652526317, 1, 54
true, Sun Mar 25 01:15:26 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332652526337, 1332652526404, 1332652526518, 67, 114
true, Sun Mar 25 01:15:26 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332652526519, 1332652526567, 1332652526642, 48, 75
true, Sun Mar 25 01:15:26 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332652526642, 1332652526773, 1332652526934, 131, 161
true, Sun Mar 25 01:15:26 EDT 2012, www.youtube.com, 74.125.65.93, HTTP/1.0 200 OK, 1332652527093, 1332652527096, 1332652527151, 3, 55
true, Sun Mar 25 01:15:26 EDT 2012, www.facebook.com, 69.171.229.16, HTTP/1.1 400 Bad Request, 1332652527172, 1332652527174, 1332652527362, 2, 188
true, Sun Mar 25 01:15:26 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332652527362, 1332652527479, 1332652527705, 117, 226
true, Sun Mar 25 01:15:26 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332652527705, 1332652527706, 1332652528383, 1, 677
true, Sun Mar 25 01:15:26 EDT 2012, www.bbc.co.uk, 212.58.246.91, HTTP/1.1 404 Not Found, 1332652528642, 1332652528750, 1332652528971, 108, 221
true, Sun Mar 25 01:15:26 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332652539127, 1332652539558, 1332652539838, 431, 280
true, Sun Mar 25 01:15:26 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332652539839, 1332652540137, 1332652540522, 298, 385
true, Sun Mar 25 01:15:26 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332652540522, 1332652540711, 1332652540922, 189, 211
false, Sun Mar 25 01:15:26 EDT 2012, sydney.edu.au, 132.248.10.44, UnknownHostException, 1332652541104, 1332652540711, 1332652540922, -393, 211
true, Sun Mar 25 01:15:26 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332652569124, 1332652569374, 1332652569872, 250, 498
true, Sun Mar 25 01:15:26 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332652569872, 1332652570524, 1332652570941, 652, 417
true, Sun Mar 25 01:15:26 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332652570941, 1332652571075, 1332652571342, 134, 267
true, Sun Mar 25 01:15:26 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332652571342, 1332652571404, 1332652571598, 62, 194
true, Sun Mar 25 01:15:26 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332652571598, 1332652571685, 1332652571774, 87, 89
true, Sun Mar 25 01:15:26 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332652571774, 1332652571775, 1332652571859, 1, 84
true, Sun Mar 25 01:15:26 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332652571941, 1332652572134, 1332652572546, 193, 412
true, Sun Mar 25 01:15:26 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332652572751, 1332652572752, 1332652577289, 1, 4537
true, Sun Mar 25 01:15:26 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332652577771, 1332652577772, 1332652578189, 1, 417
true, Sun Mar 25 01:15:26 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332652578189, 1332652578543, 1332652579001, 354, 458
true, Sun Mar 25 01:15:26 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332652579001, 1332652579002, 1332652579650, 1, 648
true, Sun Mar 25 01:15:26 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332652579651, 1332652580283, 1332652580980, 632, 697
true, Sun Mar 25 01:15:26 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332652580981, 1332652595992, 1332652596727, 15011, 735
true, Sun Mar 25 01:46:36 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332654396793, 1332654396800, 1332654396811, 7, 11
true, Sun Mar 25 01:46:36 EDT 2012, www.google.com, 74.125.45.105, HTTP/1.0 200 OK, 1332654396826, 1332654396827, 1332654396879, 1, 52
true, Sun Mar 25 01:46:36 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332654396899, 1332654396917, 1332654397032, 18, 115
true, Sun Mar 25 01:46:36 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332654397032, 1332654397062, 1332654397155, 30, 93
true, Sun Mar 25 01:46:36 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332654397155, 1332654397250, 1332654397412, 95, 162
true, Sun Mar 25 01:46:36 EDT 2012, www.youtube.com, 74.125.47.136, HTTP/1.0 200 OK, 1332654397572, 1332654397581, 1332654397633, 9, 52
true, Sun Mar 25 01:46:36 EDT 2012, www.facebook.com, 69.171.229.16, HTTP/1.1 400 Bad Request, 1332654397653, 1332654397663, 1332654397847, 10, 184
true, Sun Mar 25 01:46:36 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332654397847, 1332654397965, 1332654398190, 118, 225
true, Sun Mar 25 01:46:36 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332654398190, 1332654398193, 1332654398493, 3, 300
true, Sun Mar 25 01:46:36 EDT 2012, www.bbc.co.uk, 212.58.244.70, HTTP/1.1 404 Not Found, 1332654398750, 1332654398958, 1332654399173, 208, 215
true, Sun Mar 25 01:46:36 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332654409907, 1332654410359, 1332654410640, 452, 281
true, Sun Mar 25 01:46:36 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332654410640, 1332654410944, 1332654411335, 304, 391
true, Sun Mar 25 01:46:36 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332654411335, 1332654411345, 1332654411547, 10, 202
false, Sun Mar 25 01:46:36 EDT 2012, sydney.edu.au, 132.248.10.44, UnknownHostException, 1332654411726, 1332654411345, 1332654411547, -381, 202
true, Sun Mar 25 01:46:36 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332654439747, 1332654439998, 1332654440496, 251, 498
true, Sun Mar 25 01:46:36 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332654440496, 1332654440514, 1332654440929, 18, 415
true, Sun Mar 25 01:46:36 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332654440929, 1332654441067, 1332654441338, 138, 271
true, Sun Mar 25 01:46:36 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332654441338, 1332654441400, 1332654441589, 62, 189
true, Sun Mar 25 01:46:36 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332654441589, 1332654441659, 1332654441747, 70, 88
true, Sun Mar 25 01:46:36 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332654441747, 1332654441791, 1332654441875, 44, 84
true, Sun Mar 25 01:46:36 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332654441957, 1332654443145, 1332654443555, 1188, 410
true, Sun Mar 25 01:46:36 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332654443760, 1332654443904, 1332654444224, 144, 320
true, Sun Mar 25 01:46:36 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332654444703, 1332654444925, 1332654445317, 222, 392
true, Sun Mar 25 01:46:36 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332654445338, 1332654445571, 1332654446030, 233, 459
true, Sun Mar 25 01:46:36 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332654446030, 1332654446368, 1332654447014, 338, 646
true, Sun Mar 25 01:46:36 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332654447015, 1332654447029, 1332654447675, 14, 646
true, Sun Mar 25 01:46:36 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332654447675, 1332654462685, 1332654463361, 15010, 676
true, Sun Mar 25 02:17:43 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332656263430, 1332656263437, 1332656263449, 7, 12
true, Sun Mar 25 02:17:43 EDT 2012, www.google.com, 74.125.65.106, HTTP/1.0 200 OK, 1332656263464, 1332656263465, 1332656263520, 1, 55
true, Sun Mar 25 02:17:43 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332656263541, 1332656263542, 1332656263656, 1, 114
true, Sun Mar 25 02:17:43 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332656263656, 1332656263679, 1332656263754, 23, 75
true, Sun Mar 25 02:17:43 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332656263754, 1332656263844, 1332656264004, 90, 160
true, Sun Mar 25 02:17:43 EDT 2012, www.youtube.com, 74.125.65.136, HTTP/1.0 200 OK, 1332656264084, 1332656264086, 1332656264136, 2, 50
true, Sun Mar 25 02:17:43 EDT 2012, www.facebook.com, 69.171.228.13, HTTP/1.1 400 Bad Request, 1332656264156, 1332656264158, 1332656264342, 2, 184
true, Sun Mar 25 02:17:43 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332656264342, 1332656264343, 1332656264569, 1, 226
true, Sun Mar 25 02:17:43 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332656264570, 1332656264571, 1332656265271, 1, 700
true, Sun Mar 25 02:17:43 EDT 2012, www.bbc.co.uk, 212.58.244.67, HTTP/1.1 404 Not Found, 1332656265528, 1332656265735, 1332656265964, 207, 229
true, Sun Mar 25 02:17:43 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332656278452, 1332656278896, 1332656279187, 444, 291
true, Sun Mar 25 02:17:43 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332656279187, 1332656279364, 1332656279729, 177, 365
true, Sun Mar 25 02:17:43 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332656279730, 1332656279730, 1332656279932, 0, 202
true, Sun Mar 25 02:17:43 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332656280103, 1332656280104, 1332656280575, 1, 471
true, Sun Mar 25 02:17:43 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332656280575, 1332656280576, 1332656281075, 1, 499
true, Sun Mar 25 02:17:43 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332656281075, 1332656281076, 1332656281492, 1, 416
true, Sun Mar 25 02:17:43 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332656281492, 1332656281606, 1332656281875, 114, 269
true, Sun Mar 25 02:17:43 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332656281875, 1332656281936, 1332656284133, 61, 2197
true, Sun Mar 25 02:17:43 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332656284133, 1332656284134, 1332656284222, 1, 88
true, Sun Mar 25 02:17:43 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332656284222, 1332656284223, 1332656284307, 1, 84
true, Sun Mar 25 02:17:43 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332656284348, 1332656284544, 1332656284947, 196, 403
true, Sun Mar 25 02:17:43 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332656285148, 1332656285149, 1332656285466, 1, 317
true, Sun Mar 25 02:17:43 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332656285945, 1332656285946, 1332656286336, 1, 390
true, Sun Mar 25 02:17:43 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332656286336, 1332656286567, 1332656287034, 231, 467
true, Sun Mar 25 02:17:43 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332656287034, 1332656287035, 1332656287682, 1, 647
true, Sun Mar 25 02:17:43 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332656287682, 1332656288290, 1332656291993, 608, 3703
true, Sun Mar 25 02:17:43 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332656291993, 1332656307003, 1332656307727, 15010, 724
true, Sun Mar 25 11:00:46 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332687646304, 1332687646310, 1332687646363, 6, 53
true, Sun Mar 25 11:00:46 EDT 2012, www.google.com, 74.125.45.147, HTTP/1.0 200 OK, 1332687646379, 1332687646380, 1332687646433, 1, 53
true, Sun Mar 25 11:00:46 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332687646454, 1332687646457, 1332687646571, 3, 114
true, Sun Mar 25 11:00:46 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332687646571, 1332687646596, 1332687646668, 25, 72
true, Sun Mar 25 11:00:46 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332687646668, 1332687646750, 1332687646910, 82, 160
true, Sun Mar 25 11:00:46 EDT 2012, www.youtube.com, 74.125.45.136, HTTP/1.0 200 OK, 1332687647069, 1332687647076, 1332687647126, 7, 50
true, Sun Mar 25 11:00:46 EDT 2012, www.facebook.com, 69.171.224.11, HTTP/1.1 400 Bad Request, 1332687647146, 1332687647147, 1332687647332, 1, 185
true, Sun Mar 25 11:00:46 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332687647332, 1332687647448, 1332687647674, 116, 226
true, Sun Mar 25 11:00:46 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332687647674, 1332687647675, 1332687648325, 1, 650
true, Sun Mar 25 11:00:46 EDT 2012, www.bbc.co.uk, 212.58.246.91, HTTP/1.1 404 Not Found, 1332687648582, 1332687648686, 1332687648922, 104, 236
true, Sun Mar 25 11:00:46 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332687659978, 1332687660272, 1332687660550, 294, 278
true, Sun Mar 25 11:00:46 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332687660551, 1332687660551, 1332687660942, 0, 391
true, Sun Mar 25 11:00:46 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332687660943, 1332687660943, 1332687661142, 0, 199
true, Sun Mar 25 11:00:46 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332687661312, 1332687661313, 1332687661784, 1, 471
true, Sun Mar 25 11:00:46 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332687661784, 1332687662046, 1332687662544, 262, 498
true, Sun Mar 25 11:00:46 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332687662544, 1332687662545, 1332687662960, 1, 415
true, Sun Mar 25 11:00:46 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332687662961, 1332687663093, 1332687663361, 132, 268
true, Sun Mar 25 11:00:46 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332687663362, 1332687663362, 1332687663525, 0, 163
true, Sun Mar 25 11:00:46 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332687663525, 1332687663568, 1332687663656, 43, 88
